track_id,name,album_id,media_type_id,genre_id,composer,milliseconds,bytes,unit_price
350,HowManyMoreTimes,30,1,1,Chester Burnett/Jimmy Page/John Bonham/John Paul Jones/Robert Plant,711836,23092953,0.99
351,DebraKadabra,31,1,1,Frank Zappa,234553,7649679,0.99
352,CarolinaHardCoreEcstasy,31,1,1,Frank Zappa,359680,11731061,0.99
353,SamWithTheShowingScalpFlatTop,31,1,1,Don Van Vliet,171284,5572993,0.99
354,PooftersFrothWyomingPlansAhead,31,1,1,Frank Zappa,183902,6007019,0.99
355,200YearsOld,31,1,1,Frank Zappa,272561,8912465,0.99
356,Cucamonga,31,1,1,Frank Zappa,144483,4728586,0.99
357,AdvanceRomance,31,1,1,Frank Zappa,677694,22080051,0.99
358,ManWithTheWomanHead,31,1,1,Don Van Vliet,88894,2922044,0.99
359,MuffinMan,31,1,1,Frank Zappa,332878,10891682,0.99
360,VaiVai2001,32,1,10,,276349,9402241,0.99
361,X92001,32,1,10,,273920,9310370,0.99
362,Gavioes2001,32,1,10,,282723,9616640,0.99
363,Nene2001,32,1,10,,284969,9694508,0.99
364,RosasDeOuro2001,32,1,10,,284342,9721084,0.99
365,MocidadeAlegre2001,32,1,10,,282488,9599937,0.99
366,CamisaVerde2001,32,1,10,,283454,9633755,0.99
367,LeandroDeItaquera2001,32,1,10,,274808,9451845,0.99
368,Tucuruvi2001,32,1,10,,287921,9883335,0.99
369,AguiaDeOuro2001,32,1,10,,284160,9698729,0.99
370,Ipiranga2001,32,1,10,,248293,8522591,0.99
371,MorroDaCasaVerde2001,32,1,10,,284708,9718778,0.99
372,PerolaNegra2001,32,1,10,,281626,9619196,0.99
373,SaoLucas2001,32,1,10,,296254,10020122,0.99
374,Guanabara,33,1,7,Marcos Valle,247614,8499591,0.99
375,MasQueNada,33,1,7,Jorge Ben,248398,8255254,0.99
376,VoSobreoHorizonte,33,1,7,J.r.Bertami/Parana,225097,7528825,0.99
377,APaz,33,1,7,Donato/Gilberto Gil,263183,8619173,0.99
378,WaveVouteContar,33,1,7,Antonio Carlos Jobim,271647,9057557,0.99
379,guadeBeber,33,1,7,Antonio Carlos Jobim/Vinicius de Moraes,146677,4866476,0.99
380,SambadaBenaco,33,1,7,Baden Powell/Vinicius de Moraes,282200,9440676,0.99
381,PodeParar,33,1,7,Jorge Vercilo/Jota Maranhao,179408,6046678,0.99
382,MeninodoRio,33,1,7,Caetano Veloso,262713,8737489,0.99
383,AndoMeioDesligado,33,1,7,Caetano Veloso,195813,6547648,0.99
384,MistriodaRaa,33,1,7,Luiz Melodia/Ricardo Augusto,184320,6191752,0.99
385,AllStar,33,1,7,Nando Reis,176326,5891697,0.99
386,MeninaBonita,33,1,7,Alexandre Brazil/Pedro Luis/Rodrigo Cabelo,237087,7938246,0.99
387,PescadordeIluses,33,1,7,Macelo Yuka/O Rappa,245524,8267067,0.99
388,VontadeLiveMix,33,1,7,Bombom/Ed Motta,180636,5972430,0.99
389,MariaFumaa,33,1,7,Luiz Carlos/Oberdan,141008,4743149,0.99
390,Sambassimdjpatiferemix,33,1,7,Alba Carvalho/Fernando Porto,213655,7243166,0.99
391,GarotaDeIpanema,34,1,7,Vários,279536,9141343,0.99
392,TimTimPorTimTim,34,1,7,Vários,213237,7143328,0.99
393,TardeEmItapo,34,1,7,Vários,313704,10344491,0.99
394,TantoTempo,34,1,7,Vários,170292,5572240,0.99
395,EuVimDaBahiaLive,34,1,7,Vários,157988,5115428,0.99
396,AlAlMarciano,34,1,7,Vários,238106,8013065,0.99
397,LinhaDoHorizonte,34,1,7,Vários,279484,9275929,0.99
398,OnlyADreamInRio,34,1,7,Vários,371356,12192989,0.99
399,AbrirAPorta,34,1,7,Vários,271960,8991141,0.99
400,Alice,34,1,7,Vários,165982,5594341,0.99
401,MomentosQueMarcam,34,1,7,Vários,280137,9313740,0.99
402,UmJantarPraDois,34,1,7,Vários,237714,7819755,0.99
403,BumboDaMangueira,34,1,7,Vários,270158,9073350,0.99
404,MrFunkSamba,34,1,7,Vários,213890,7102545,0.99
405,SantoAntonio,34,1,7,Vários,162716,5492069,0.99
406,PorVoc,34,1,7,Vários,205557,6792493,0.99
407,STinhaDeSerComVoc,34,1,7,Vários,389642,13085596,0.99
408,FreeSpeechForTheDumb,35,1,3,Molaney/Morris/Roberts/Wainwright,155428,5076048,0.99
409,ItsElectric,35,1,3,Harris/Tatler,213995,6978601,0.99
410,SabbraCadabra,35,1,3,Black Sabbath,380342,12418147,0.99
411,TurnThePage,35,1,3,Seger,366524,11946327,0.99
412,DieDieMyDarling,35,1,3,Danzig,149315,4867667,0.99
413,Loverman,35,1,3,Cave,472764,15446975,0.99
414,MercyfulFate,35,1,3,Diamond/Shermann,671712,21942829,0.99
415,Astronomy,35,1,3,A.Bouchard/J.Bouchard/S.Pearlman,397531,13065612,0.99
416,WhiskeyInTheJar,35,1,3,Traditional,305005,9943129,0.99
417,TuesdaysGone,35,1,3,Collins/Van Zandt,545750,17900787,0.99
418,TheMoreISee,35,1,3,Molaney/Morris/Roberts/Wainwright,287973,9378873,0.99
419,AKindOfMagic,36,1,1,Roger Taylor,262608,8689618,0.99
420,UnderPressure,36,1,1,Queen & David Bowie,236617,7739042,0.99
421,RadioGAGA,36,1,1,Roger Taylor,343745,11358573,0.99
422,IWantItAll,36,1,1,Queen,241684,7876564,0.99
423,IWantToBreakFree,36,1,1,John Deacon,259108,8552861,0.99
424,Innuendo,36,1,1,Queen,387761,12664591,0.99
425,ItsAHardLife,36,1,1,Freddie Mercury,249417,8112242,0.99
426,Breakthru,36,1,1,Queen,249234,8150479,0.99
427,WhoWantsToLiveForever,36,1,1,Brian May,297691,9577577,0.99
428,Headlong,36,1,1,Queen,273057,8921404,0.99
429,TheMiracle,36,1,1,Queen,294974,9671923,0.99
430,ImGoingSlightlyMad,36,1,1,Queen,248032,8192339,0.99
431,TheInvisibleMan,36,1,1,Queen,238994,7920353,0.99
432,HammerToFall,36,1,1,Brian May,220316,7255404,0.99
433,FriendsWillBeFriends,36,1,1,Freddie Mercury & John Deacon,248920,8114582,0.99
434,TheShowMustGoOn,36,1,1,Queen,263784,8526760,0.99
435,OneVision,36,1,1,Queen,242599,7936928,0.99
436,DetroitRockCity,37,1,1,"Paul Stanley, B. Ezrin",218880,7146372,0.99
437,BlackDiamond,37,1,1,Paul Stanley,314148,10266007,0.99
438,HardLuckWoman,37,1,1,Paul Stanley,216032,7109267,0.99
439,SureKnowSomething,37,1,1,"Paul Stanley, Vincent Poncia",242468,7939886,0.99
440,LoveGun,37,1,1,Paul Stanley,196257,6424915,0.99
441,Deuce,37,1,1,Gene Simmons,185077,6097210,0.99
442,GoinBlind,37,1,1,"Gene Simmons, S. Coronel",216215,7045314,0.99
443,ShockMe,37,1,1,Ace Frehley,227291,7529336,0.99
444,DoYouLoveMe,37,1,1,"Paul Stanley, B. Ezrin, K. Fowley",214987,6976194,0.99
445,She,37,1,1,"Gene Simmons, S. Coronel",248346,8229734,0.99
446,IWasMadeForLovingYou,37,1,1,"Paul Stanley, Vincent Poncia, Desmond Child",271360,9018078,0.99
447,ShoutItOutLoud,37,1,1,"Paul Stanley, Gene Simmons, B. Ezrin",219742,7194424,0.99
448,GodOfThunder,37,1,1,Paul Stanley,255791,8309077,0.99
449,CallingDrLove,37,1,1,Gene Simmons,225332,7395034,0.99
450,Beth,37,1,1,"S. Penridge, Bob Ezrin, Peter Criss",166974,5360574,0.99
451,Strutter,37,1,1,"Paul Stanley, Gene Simmons",192496,6317021,0.99
452,RockAndRollAllNite,37,1,1,"Paul Stanley, Gene Simmons",173609,5735902,0.99
453,ColdGin,37,1,1,Ace Frehley,262243,8609783,0.99
454,PlasterCaster,37,1,1,Gene Simmons,207333,6801116,0.99
455,GodGaveRocknRollToYou,37,1,1,"Paul Stanley, Gene Simmons, Rus Ballard, Bob Ezrin",320444,10441590,0.99
456,HeartoftheNight,38,1,2,,273737,9098263,0.99
457,DeLaLuz,38,1,2,,315219,10518284,0.99
458,WestwoodMoon,38,1,2,,295627,9765802,0.99
459,Midnight,38,1,2,,266866,8851060,0.99
460,Playtime,38,1,2,,273580,9070880,0.99
461,Surrender,38,1,2,,287634,9422926,0.99
462,Valentinos,38,1,2,,296124,9848545,0.99
463,Believe,38,1,2,,310778,10317185,0.99
464,AsWeSleep,38,1,2,,316865,10429398,0.99
465,WhenEveningFalls,38,1,2,,298135,9863942,0.99
466,JSquared,38,1,2,,288757,9480777,0.99
467,BestThing,38,1,2,,274259,9069394,0.99
468,Maria,39,1,4,Billie Joe Armstrong -Words Green Day -Music,167262,5484747,0.99
469,PoprocksAndCoke,39,1,4,Billie Joe Armstrong -Words Green Day -Music,158354,5243078,0.99
470,Longview,39,1,4,Billie Joe Armstrong -Words Green Day -Music,234083,7714939,0.99
471,WelcomeToParadise,39,1,4,Billie Joe Armstrong -Words Green Day -Music,224208,7406008,0.99
472,BasketCase,39,1,4,Billie Joe Armstrong -Words Green Day -Music,181629,5951736,0.99
473,WhenIComeAround,39,1,4,Billie Joe Armstrong -Words Green Day -Music,178364,5839426,0.99
474,She,39,1,4,Billie Joe Armstrong -Words Green Day -Music,134164,4425128,0.99
475,JARJasonAndrewRelva,39,1,4,Mike Dirnt -Words Green Day -Music,170997,5645755,0.99
476,GeekStinkBreath,39,1,4,Billie Joe Armstrong -Words Green Day -Music,135888,4408983,0.99
477,BrainStew,39,1,4,Billie Joe Armstrong -Words Green Day -Music,193149,6305550,0.99
478,Jaded,39,1,4,Billie Joe Armstrong -Words Green Day -Music,90331,2950224,0.99
479,WalkingContradiction,39,1,4,Billie Joe Armstrong -Words Green Day -Music,151170,4932366,0.99
480,StuckWithMe,39,1,4,Billie Joe Armstrong -Words Green Day -Music,135523,4431357,0.99
481,HitchinARide,39,1,4,Billie Joe Armstrong -Words Green Day -Music,171546,5616891,0.99
482,GoodRiddanceTimeOfYourLife,39,1,4,Billie Joe Armstrong -Words Green Day -Music,153600,5075241,0.99
483,Redundant,39,1,4,Billie Joe Armstrong -Words Green Day -Music,198164,6481753,0.99
484,NiceGuysFinishLast,39,1,4,Billie Joe Armstrong -Words Green Day -Music,170187,5604618,0.99
485,Minority,39,1,4,Billie Joe Armstrong -Words Green Day -Music,168803,5535061,0.99
486,Warning,39,1,4,Billie Joe Armstrong -Words Green Day -Music,221910,7343176,0.99
487,Waiting,39,1,4,Billie Joe Armstrong -Words Green Day -Music,192757,6316430,0.99
488,MacysDayParade,39,1,4,Billie Joe Armstrong -Words Green Day -Music,213420,7075573,0.99
489,IntoTheLight,40,1,1,David Coverdale,76303,2452653,0.99
490,RiverSong,40,1,1,David Coverdale,439510,14359478,0.99
491,SheGiveMe,40,1,1,David Coverdale,252551,8385478,0.99
492,DontYouCry,40,1,1,David Coverdale,347036,11269612,0.99
493,LoveIsBlind,40,1,1,David Coverdale/Earl Slick,344999,11409720,0.99
494,Slave,40,1,1,David Coverdale/Earl Slick,291892,9425200,0.99
495,CryForLove,40,1,1,Bossi/David Coverdale/Earl Slick,293015,9567075,0.99
496,LivingOnLove,40,1,1,Bossi/David Coverdale/Earl Slick,391549,12785876,0.99
497,MidnightBlue,40,1,1,David Coverdale/Earl Slick,298631,9750990,0.99
498,TooManyTears,40,1,1,Adrian Vanderberg/David Coverdale,359497,11810238,0.99
499,DontLieToMe,40,1,1,David Coverdale/Earl Slick,283585,9288007,0.99
500,WhereverYouMayGo,40,1,1,David Coverdale,239699,7803074,0.99
501,GritoDeAlerta,41,1,7,Gonzaga Jr.,202213,6539422,0.99
502,NoDMaisPraSegurarExplodeCorao,41,1,7,,219768,7083012,0.99
503,ComeariaTudoOutraVez,41,1,7,,196545,6473395,0.99
504,OQueOQue,41,1,7,,259291,8650647,0.99
505,Sangrando,41,1,7,Gonzaga Jr/Gonzaguinha,169717,5494406,0.99
506,DigaLCorao,41,1,7,,255921,8280636,0.99
507,LindoLagoDoAmor,41,1,7,Gonzaga Jr.,249678,8353191,0.99
508,EuApenasQueriaQueVoSoubesse,41,1,7,,155637,5130056,0.99
509,ComAPernaNoMundo,41,1,7,Gonzaga Jr.,227448,7747108,0.99
510,EVamosLuta,41,1,7,,222406,7585112,0.99
511,UmHomemTambmChoraGuerreiroMenino,41,1,7,,207229,6854219,0.99
512,ComportamentoGeral,41,1,7,Gonzaga Jr,181577,5997444,0.99
513,PontoDeInterrogao,41,1,7,,180950,5946265,0.99
514,EsperePorMimMorena,41,1,7,Gonzaguinha,207072,6796523,0.99
515,MeiaLuaInteira,23,1,7,,222093,7466288,0.99
516,VoceeLinda,23,1,7,,242938,8050268,0.99
517,UmIndio,23,1,7,,195944,6453213,0.99
518,PodresPoderes,23,1,7,,259761,8622495,0.99
519,VoceNaoEntendeNadaCotidiano,23,1,7,,421982,13885612,0.99
520,OEstrangeiro,23,1,7,,374700,12472890,0.99
521,MeninoDoRio,23,1,7,,147670,4862277,0.99
522,QualquerCoisa,23,1,7,,193410,6372433,0.99
523,Sampa,23,1,7,,185051,6151831,0.99
524,Queixa,23,1,7,,299676,9953962,0.99
525,OLeaozinho,23,1,7,,184398,6098150,0.99
526,ForaDaOrdem,23,1,7,,354011,11746781,0.99
527,Terra,23,1,7,,401319,13224055,0.99
528,AlegriaAlegria,23,1,7,,169221,5497025,0.99
529,BaladaDoLouco,42,1,4,Arnaldo Baptista - Rita Lee,241057,7852328,0.99
530,AndoMeioDesligado,42,1,4,Arnaldo Baptista - Rita Lee -  Sérgio Dias,287817,9484504,0.99
531,TopTop,42,1,4,Os Mutantes - Arnolpho Lima Filho,146938,4875374,0.99
532,Baby,42,1,4,Caetano Veloso,177188,5798202,0.99
533,AEOZ,42,1,4,Mutantes,518556,16873005,0.99
534,PanisEtCircenses,42,1,4,Caetano Veloso - Gilberto Gil,125152,4069688,0.99
535,ChoDeEstrelas,42,1,4,Orestes Barbosa-Sílvio Caldas,284813,9433620,0.99
536,VidaDeCachorro,42,1,4,Rita Lee - Arnaldo Baptista - Sérgio Baptista,195186,6411149,0.99
537,BatMacumba,42,1,4,Gilberto Gil - Caetano Veloso,187794,6295223,0.99
538,DesculpeBabe,42,1,4,Arnaldo Baptista - Rita Lee,170422,5637959,0.99
539,RitaLee,42,1,4,Arnaldo Baptista/Rita Lee/Sérgio Dias,189257,6270503,0.99
540,PossoPerderMinhaMulherMinhaMeDesdeQueEuTenhaORockAndRoll,42,1,4,Arnaldo Baptista - Rita Lee - Arnolpho Lima Filho,222955,7346254,0.99
541,BanhoDeLua,42,1,4,B. de Filippi - F. Migliaci - Versão: Fred Jorge,221831,7232123,0.99
542,MeuRefrigeradorNoFunciona,42,1,4,Arnaldo Baptista - Rita Lee - Sérgio Dias,382981,12495906,0.99
543,Burn,43,1,1,Coverdale/Lord/Paice,453955,14775708,0.99
544,Stormbringer,43,1,1,Coverdale,277133,9050022,0.99
545,Gypsy,43,1,1,Coverdale/Hughes/Lord/Paice,339173,11046952,0.99
546,LadyDoubleDealer,43,1,1,Coverdale,233586,7608759,0.99
547,Mistreated,43,1,1,Coverdale,758648,24596235,0.99
548,SmokeOnTheWater,43,1,1,Gillan/Glover/Lord/Paice,618031,20103125,0.99
549,YouFoolNoOne,43,1,1,Coverdale/Lord/Paice,804101,26369966,0.99
550,CustardPie,44,1,1,Jimmy Page/Robert Plant,253962,8348257,0.99
551,TheRover,44,1,1,Jimmy Page/Robert Plant,337084,11011286,0.99
552,InMyTimeOfDying,44,1,1,John Bonham/John Paul Jones,666017,21676727,0.99
553,HousesOfTheHoly,44,1,1,Jimmy Page/Robert Plant,242494,7972503,0.99
554,TrampledUnderFoot,44,1,1,John Paul Jones,336692,11154468,0.99
555,Kashmir,44,1,1,John Bonham,508604,16686580,0.99
556,Imperatriz,45,1,7,Guga/Marquinho Lessa/Tuninho Professor,339173,11348710,0.99
557,BeijaFlor,45,1,7,Caruso/Cleber/Deo/Osmar,327000,10991159,0.99
558,Viradouro,45,1,7,Dadinho/Gilbreto Gomes/Gustavo/P.C. Portugal/R. Mocoto,344320,11484362,0.99
559,Mocidade,45,1,7,"Domenil/J. Brito/Joaozinho/Rap, Marcelo Do",261720,8817757,0.99
560,UnidosDaTijuca,45,1,7,"Douglas/Neves, Vicente Das/Silva, Gilmar L./Toninho Gentil/Wantuir",338834,11440689,0.99
561,Salgueiro,45,1,7,"Augusto/Craig Negoescu/Rocco Filho/Saara, Ze Carlos Da",305920,10294741,0.99
562,Mangueira,45,1,7,Bizuca/Clóvis Pê/Gilson Bernini/Marelo D'Aguia,298318,9999506,0.99
563,UnioDaIlha,45,1,7,"Dito/Djalma Falcao/Ilha, Almir Da/Márcio André",330945,11100945,0.99
564,GrandeRio,45,1,7,Carlos Santos/Ciro/Claudio Russo/Zé Luiz,307252,10251428,0.99
565,Portela,45,1,7,Flavio Bororo/Paulo Apparicio/Wagner Alves/Zeca Sereno,319608,10712216,0.99
566,Caprichosos,45,1,7,Gule/Jorge 101/Lequinho/Luiz Piao,351320,11870956,0.99
567,Tradio,45,1,7,Adalto Magalha/Lourenco,269165,9114880,0.99
568,ImprioSerrano,45,1,7,Arlindo Cruz/Carlos Sena/Elmo Caetano/Mauricao,334942,11161196,0.99
569,Tuiuti,45,1,7,"Claudio Martins/David Lima/Kleber Rodrigues/Livre, Cesare Som",259657,8749492,0.99
570,DaLeYaleo,46,1,1,Santana,353488,11769507,0.99
571,LoveOfMyLife,46,1,1,Carlos Santana & Dave Matthews,347820,11634337,0.99
572,PutYourLightsOn,46,1,1,E. Shrody,285178,9394769,0.99
573,AfricaBamba,46,1,1,"I. Toure, S. Tidiane Toure, Carlos Santana & K. Perazzo",282827,9492487,0.99
574,Smooth,46,1,1,M. Itaal Shur & Rob Thomas,298161,9867455,0.99
575,DoYouLikeTheWay,46,1,1,L. Hill,354899,11741062,0.99
576,MariaMaria,46,1,1,"W. Jean, J. Duplessis, Carlos Santana, K. Perazzo & R. Rekow",262635,8664601,0.99
577,Migra,46,1,1,"R. Taha, Carlos Santana & T. Lindsay",329064,10963305,0.99
578,CorazonEspinado,46,1,1,F. Olivera,276114,9206802,0.99
579,WishingItWas,46,1,1,"Eale-Eye Cherry, M. Simpson, J. King & M. Nishita",292832,9771348,0.99
580,ElFarol,46,1,1,Carlos Santana & KC Porter,291160,9599353,0.99
581,Primavera,46,1,1,KC Porter & JB Eckl,378618,12504234,0.99
582,TheCalling,46,1,1,Carlos Santana & C. Thompson,747755,24703884,0.99
583,Soluo,47,1,7,,247431,8100449,0.99
584,Manuel,47,1,7,,230269,7677671,0.99
585,EntreEOua,47,1,7,,286302,9391004,0.99
586,UmContratoComDeus,47,1,7,,202501,6636465,0.99
587,UmJantarPraDois,47,1,7,,244009,8021589,0.99
588,VamosDanar,47,1,7,,226194,7617432,0.99
589,UmLove,47,1,7,,181603,6095524,0.99
590,SeisDaTarde,47,1,7,,238445,7935898,0.99
591,BaixoRio,47,1,7,,198008,6521676,0.99
592,SombrasDoMeuDestino,47,1,7,,280685,9161539,0.99
593,DoYouHaveOtherLoves,47,1,7,,295235,9604273,0.99
594,AgoraQueODiaAcordou,47,1,7,,323213,10572752,0.99
595,J,47,1,7,,217782,7103608,0.99
596,ARua,47,1,7,,238027,7930264,0.99
597,NowsTheTime,48,1,2,Miles Davis,197459,6358868,0.99
598,Jeru,48,1,2,Miles Davis,193410,6222536,0.99
599,Compulsion,48,1,2,Miles Davis,345025,11254474,0.99
600,TempusFugit,48,1,2,Miles Davis,231784,7548434,0.99
601,Walkin,48,1,2,Miles Davis,807392,26411634,0.99
602,RoundMidnight,48,1,2,Miles Davis,357459,11590284,0.99
603,ByeByeBlackbird,48,1,2,Miles Davis,476003,15549224,0.99
604,NewRhumba,48,1,2,Miles Davis,277968,9018024,0.99
605,Generique,48,1,2,Miles Davis,168777,5437017,0.99
606,Summertime,48,1,2,Miles Davis,200437,6461370,0.99
607,SoWhat,48,1,2,Miles Davis,564009,18360449,0.99
608,ThePanPiper,48,1,2,Miles Davis,233769,7593713,0.99
609,SomedayMyPrinceWillCome,48,1,2,Miles Davis,544078,17890773,0.99
610,MyFunnyValentineLive,49,1,2,Miles Davis,907520,29416781,0.99
611,ESP,49,1,2,Miles Davis,330684,11079866,0.99
612,Nefertiti,49,1,2,Miles Davis,473495,15478450,0.99
613,PetitsMachinsLittleStuff,49,1,2,Miles Davis,487392,16131272,0.99
614,MilesRunsTheVoodooDown,49,1,2,Miles Davis,843964,27967919,0.99
615,LittleChurchLive,49,1,2,Miles Davis,196101,6273225,0.99
616,BlackSatin,49,1,2,Miles Davis,316682,10529483,0.99
617,JeanPierreLive,49,1,2,Miles Davis,243461,7955114,0.99
618,TimeAfterTime,49,1,2,Miles Davis,220734,7292197,0.99
619,Portia,49,1,2,Miles Davis,378775,12520126,0.99
620,SpaceTruckin,50,1,1,Blackmore/Gillan/Glover/Lord/Paice,1196094,39267613,0.99
621,GoingDownHighwayStar,50,1,1,Gillan/Glover/Lord/Nix - Blackmore/Paice,913658,29846063,0.99
622,MistreatedAlternateVersion,50,1,1,Blackmore/Coverdale,854700,27775442,0.99
623,YouFoolNoOneAlternateVersion,50,1,1,Blackmore/Coverdale/Lord/Paice,763924,24887209,0.99
624,JeepersCreepers,51,1,2,,185965,5991903,0.99
625,BlueRythmFantasy,51,1,2,,348212,11204006,0.99
626,DrumBoogie,51,1,2,,191555,6185636,0.99
627,LetMeOffUptown,51,1,2,,187637,6034685,0.99
628,LeaveUsLeap,51,1,2,,182726,5898810,0.99
629,OpusNo1,51,1,2,,179800,5846041,0.99
630,BoogieBlues,51,1,2,,204199,6603153,0.99
631,HowHighTheMoon,51,1,2,,201430,6529487,0.99
632,DiscJockeyJump,51,1,2,,193149,6260820,0.99
633,UpAnAtom,51,1,2,,179565,5822645,0.99
634,BopBoogie,51,1,2,,189596,6093124,0.99
635,LemonDrop,51,1,2,,194089,6287531,0.99
636,CoronationDrop,51,1,2,,176222,5899898,0.99
637,Overtime,51,1,2,,163030,5432236,0.99
638,Imagination,51,1,2,,289306,9444385,0.99
639,DontTakeYourLoveFromMe,51,1,2,,282331,9244238,0.99
640,Midget,51,1,2,,217025,7257663,0.99
641,ImComingVirginia,51,1,2,,280163,9209827,0.99
642,PayinThemDuesBlues,51,1,2,,198556,6536918,0.99
643,JungleDrums,51,1,2,,199627,6546063,0.99
644,Showcase,51,1,2,,201560,6697510,0.99
645,SwedishSchnapps,51,1,2,,191268,6359750,0.99
646,SambaDaBno,52,1,11,,409965,13490008,0.99
647,PotPourriN4,52,1,11,,392437,13125975,0.99
648,OndeAndaVoc,52,1,11,,168437,5550356,0.99
649,SambaDaVolta,52,1,11,,170631,5676090,0.99
650,CantoDeOssanha,52,1,11,,204956,6771624,0.99
651,PotPourriN5,52,1,11,,219898,7117769,0.99
652,Formosa,52,1,11,,137482,4560873,0.99
653,ComoDuroTrabalhar,52,1,11,,226168,7541177,0.99
654,MinhaNamorada,52,1,11,,244297,7927967,0.99
655,PorQueSer,52,1,11,,162142,5371483,0.99
656,Berimbau,52,1,11,,190667,6335548,0.99
657,Deixa,52,1,11,,179826,5932799,0.99
658,PotPourriN2,52,1,11,,211748,6878359,0.99
659,SambaEmPreldio,52,1,11,,212636,6923473,0.99
660,CartaAoTom74,52,1,11,,162560,5382354,0.99
661,LinhadePasseJooBosco,53,1,7,,230948,7902328,0.99
662,PelaLuzdosOlhosTeusMichaeTomJobim,53,1,7,,163970,5399626,0.99
663,ChodeGizElbaRamalho,53,1,7,,274834,9016916,0.99
664,MarinaDorivalCaymmi,53,1,7,,172643,5523628,0.99
665,AquarelaToquinho,53,1,7,,259944,8480140,0.99
666,CoraodoAgresteFafdeBelm,53,1,7,,258194,8380320,0.99
667,DonaRoupaNova,53,1,7,,243356,7991295,0.99
668,ComeariaTudoOutraVezMariaCreuza,53,1,7,,206994,6851151,0.99
669,CaadordeMimSGuarabyra,53,1,7,,238341,7751360,0.99
670,RomariaRenatoTeixeira,53,1,7,,244793,8033885,0.99
671,AsRosasNoFalamBethCarvalho,53,1,7,,116767,3836641,0.99
672,WaveOsCariocas,53,1,7,,130063,4298006,0.99
673,GarotadeIpanemaDickFarney,53,1,7,,174367,5767474,0.99
674,PrecisoApenderaViverSMaysa,53,1,7,,143464,4642359,0.99
675,SusieQ,54,1,1,Hawkins-Lewis-Broadwater,275565,9043825,0.99
676,IPutASpellOnYou,54,1,1,Jay Hawkins,272091,8943000,0.99
677,ProudMary,54,1,1,J. C. Fogerty,189022,6229590,0.99
678,BadMoonRising,54,1,1,J. C. Fogerty,140146,4609835,0.99
679,Lodi,54,1,1,J. C. Fogerty,191451,6260214,0.99
680,GreenRiver,54,1,1,J. C. Fogerty,154279,5105874,0.99
681,Commotion,54,1,1,J. C. Fogerty,162899,5354252,0.99
682,DownOnTheCorner,54,1,1,J. C. Fogerty,164858,5521804,0.99
683,FortunateSon,54,1,1,J. C. Fogerty,140329,4617559,0.99
684,TravelinBand,54,1,1,J. C. Fogerty,129358,4270414,0.99
685,WhollStopTheRain,54,1,1,J. C. Fogerty,149394,4899579,0.99
686,UpAroundTheBend,54,1,1,J. C. Fogerty,162429,5368701,0.99
687,RunThroughTheJungle,54,1,1,J. C. Fogerty,186044,6156567,0.99
688,LookinOutMyBackDoor,54,1,1,J. C. Fogerty,152946,5034670,0.99
689,LongAsICanSeeTheLight,54,1,1,J. C. Fogerty,213237,6924024,0.99
690,IHeardItThroughTheGrapevine,54,1,1,Whitfield-Strong,664894,21947845,0.99
691,HaveYouEverSeenTheRain,54,1,1,J. C. Fogerty,160052,5263675,0.99
692,HeyTonight,54,1,1,J. C. Fogerty,162847,5343807,0.99
693,SweetHitchHiker,54,1,1,J. C. Fogerty,175490,5716603,0.99
694,SomedayNeverComes,54,1,1,J. C. Fogerty,239360,7945235,0.99
695,WalkingOnTheWater,55,1,1,J.C. Fogerty,281286,9302129,0.99
696,SuzieQPt2,55,1,1,J.C. Fogerty,244114,7986637,0.99
697,BornOnTheBayou,55,1,1,J.C. Fogerty,316630,10361866,0.99
698,GoodGollyMissMolly,55,1,1,J.C. Fogerty,163604,5348175,0.99
699,TombstoneShadow,55,1,1,J.C. Fogerty,218880,7209080,0.99
700,WroteASongForEveryone,55,1,1,J.C. Fogerty,296385,9675875,0.99
701,NightTimeIsTheRightTime,55,1,1,J.C. Fogerty,190119,6211173,0.99
702,CottonFields,55,1,1,J.C. Fogerty,178181,5919224,0.99
703,ItCameOutOfTheSky,55,1,1,J.C. Fogerty,176718,5807474,0.99
704,DontLookNow,55,1,1,J.C. Fogerty,131918,4366455,0.99
705,TheMidnightSpecial,55,1,1,J.C. Fogerty,253596,8297482,0.99
706,BeforeYouAccuseMe,55,1,1,J.C. Fogerty,207804,6815126,0.99
707,MyBabyLeftMe,55,1,1,J.C. Fogerty,140460,4633440,0.99
708,PaganBaby,55,1,1,J.C. Fogerty,385619,12713813,0.99
